App,Feature Id,Feature Title,Feature Description,Release Date
Zoom,Feature_00441,Support for translated captions,"Account owners and admins can enable Translated Captions, which allows users to enable automated translated captions in language pairs in meetings; it also provides a speaking language list and translation language list. These settings are available at the account, group, and user levels. This feature is only available for Zoom One Business Plus and Zoom One Enterprise Plus accounts.",2022-06-20
Zoom,Feature_00442,Simultaneous sharing for panelists,"Webinar attendees can now experience the sharing of simultaneous presentations by panelists. This is the same functionality that is already available in Zoom Meetings. The webinar attendee can choose which screen to view, such as seeing the content in their language when a presentation is shared in different languages. This can be helpful when sharing presentations in multiple languages.",2022-06-20
Zoom,Feature_00443,Chat Etiquette Tool support for Webinar Q&A,"Chat etiquette policies are also applied to Webinar Q&A content, in addition to the existing support for in-meeting chat, in-webinar chat, and Zoom Chat.",2022-06-20
Zoom,Feature_00444,Support for Zoom Apps in Webinars,"Webinar panelists can launch Zoom Apps during their webinars and share their view of the app with attendees. For some apps, attendees can be invited to open the app and collaborate with the panelists. This feature requires version 5.10.6 and will not be immediately available, as it is dependent on a backend update currently scheduled for June 28.",2022-06-20
Zoom,Feature_00445,View additional shapes for Zoom Whiteboard,"Additional shapes can be viewed to facilitate flow charts, data flow diagrams, and organization charts. These shapes can only be viewed with the in-meeting Whiteboard experience.",2022-06-20
Zoom,Feature_00446,Enhanced deep linking for chat and channels,"Chat message linking can be done to and from private channels, group chats, and 1:1 conversations. Only users with existing access can view the referenced channels, group chats, or messages.",2022-06-20
Zoom,Feature_00447,Notifications when added to a new channel,Users are shown a notification when they are added to a chat channel or group chat.,2022-06-20
Zoom,Feature_00448,Support for restricting channel creation by user groups,"Admins can restrict at the Group level if users can create their own public or private channels. This can be configured for both new and existing user groups, and Admins can change the setting at any time.",2022-06-20
Zoom,Feature_00449,Support for suppressing channel removal notifications,Admins can suppress deleted or deactivated user notifications in group chats and channels.,2022-06-20
Zoom,Feature_00450,Sidebar and folders enhancements,"The Starred section has moved to the top on the sidebar, above all folders. A new caret menu to the right of the Chat title includes options to Create a Channel, Join a Channel, Create a Folder, and Add a Bot. The preview of unread Chats or Channels that appears when hovering over an unread badge on a collapsed folder or section will now include @all or @me mentions.",2022-06-20
Zoom,Feature_00451,Support for GIF content rating restrictions,"Account admins can restrict certain GIF images in Zoom Chat based on GIPHY’s content rating system. Content ratings include G, PG, PG-13, and R.",2022-06-20
Zoom,Feature_00452,Support for adding users to a channel in bulk,"Zoom Chat channel admins can add members to an existing channel in bulk by copy-and-pasting a list of email addresses. Separate emails are detected by a space, semicolon, comma, or new line.",2022-06-20
Zoom,Feature_00453,Happy Anniversary chat celebration,"When variations of “Happy Anniversary” are used in Zoom Chat, a celebration of raining Tada emojis ?? will rain down in the chat window.",2022-06-20
Zoom,Feature_00454,Call forwarding,"Phone users can enable/disable Call Forwarding on their client and forward their call to internal extensions, external contacts/numbers, and voicemail, depending on their phone plan and policy. This setting can be set for a time duration if desired.",2022-06-20
Zoom,Feature_00455,Search Common area phones in Contacts,Users can search and dial a desk phone from the Zoom client. They can also browse through a list of Zoom Phone Appliance names in the Contacts page under the Zoom Phone Appliances section.,2022-06-20
Zoom,Feature_00456,Estimated wait time in video Waiting Room,"If enabled by an admin, consumers will see the estimated wait time while waiting in the queue for a video engagement (Waiting Room). The estimated wait time is based on several factors including the average handling time.",2022-06-20
Zoom,Feature_00457,Enhancements to voice call recordings during call transfers,"When a call is being recorded and the agent transfers the call to a Zoom Phone user or to an external number, the contact center voice call recording will stop.",2022-06-20
